new_index,neuron_id,body_id,type,side,column,row,col,lineage,birth,in_degree,out_degree,in_degree_new,out_degree_new,syn_in,syn_out,pre_types,post_types,pathways
17976,18826,18826,T4d,R,36,4,4,T4d_R,1031,0,10,0,10,0.0,49.0,,LPi_v:10,descend
17977,18827,18827,T4d,L,35,4,3,T4d_L,1080,0,13,0,13,0.0,65.0,,LPi_v:13,descend
17978,18828,18828,T4a,R,7,0,7,T4a_R,1104,0,2,0,0,0.0,15.0,,HS:2,yaw
17979,18829,18829,LC4,L,28,3,4,LC4_L,263,0,14,0,13,0.0,67.0,,PVLP:14,loom
17980,18830,18830,LPi_h,R,43,5,3,LPi_h_R,234,31,1,30,0,157.0,3.0,T4b:31,HS:1,yaw
17981,18831,18831,T4d,R,0,0,0,T4d_R,1032,0,12,0,11,0.0,68.0,,LPi_v:12,descend
17982,18832,18832,T4a,L,15,1,7,T4a_L,1054,0,2,0,0,0.0,7.0,,HS:2,yaw
17983,18833,18833,LPLC2,R,44,5,4,LPLC2_R,532,0,25,0,24,0.0,152.0,,"PVLP:24,DNp01:1","loom,→escape"
17984,18834,18834,R1-R6,L,28,3,4,R1-R6_L,2134,0,0,0,0,0.0,0.0,,,brightness
17985,18835,18835,LC4,L,0,0,0,LC4_L,264,0,9,0,7,0.0,53.0,,"PVLP:8,DNp01:1","loom,→escape"
17986,18836,18836,T4b,R,47,5,7,T4b_R,1115,0,3,0,3,0.0,14.0,,LPi_h:3,yaw
17987,18837,18837,R1-R6,R,27,3,3,R1-R6_R,2241,0,0,0,0,0.0,0.0,,,brightness
17988,18838,18838,R1-R6,L,11,1,3,R1-R6_L,2135,0,0,0,0,0.0,0.0,,,brightness
17989,18839,18839,T4c,R,6,0,6,T4c_R,1116,0,6,0,6,0.0,24.0,,VS:6,climb
17990,18840,18840,T4d,R,46,5,6,T4d_R,1033,0,4,0,3,0.0,25.0,,LPi_v:4,descend
17991,18841,18841,T4a,R,3,0,3,T4a_R,1105,0,1,0,0,0.0,10.0,,HS:1,yaw
17992,18842,18842,LPLC2,R,30,3,6,LPLC2_R,533,0,28,0,27,0.0,181.0,,PVLP:28,loom
17993,18843,18843,R1-R6,R,36,4,4,R1-R6_R,2242,0,0,0,0,0.0,0.0,,,brightness
17994,18844,18844,haltere,L,12,1,4,haltere_L,354,0,36,0,36,0.0,164.0,,"LAL_inh:20,DNg02:16","damping,→steer,→lift"
17995,18845,18845,T4c,L,27,3,3,T4c_L,1058,0,7,0,7,0.0,41.0,,VS:7,climb
17996,18846,18846,T4d,R,20,2,4,T4d_R,1034,0,12,0,12,0.0,51.0,,LPi_v:12,descend
17997,18847,18847,LC4,R,44,5,4,LC4_R,295,0,19,0,17,0.0,85.0,,PVLP:19,loom
17998,18848,18848,T4b,L,16,2,0,T4b_L,1074,0,7,0,7,0.0,41.0,,LPi_h:7,yaw
17999,18849,18849,R1-R6,L,28,3,4,R1-R6_L,2136,0,0,0,0,0.0,0.0,,,brightness
18000,18850,18850,R1-R6,R,35,4,3,R1-R6_R,2243,0,0,0,0,0.0,0.0,,,brightness
18001,18851,18851,T4c,R,39,4,7,T4c_R,1117,0,4,0,4,0.0,20.0,,VS:4,climb
18002,18852,18852,T4c,L,7,0,7,T4c_L,1059,0,6,0,4,0.0,26.0,,VS:6,climb
18003,18853,18853,LAL_inh,L,40,5,0,LAL_inh_L,285,24,17,20,17,241.0,272.0,"PVLP:14,haltere:7,HS:2,DNp03:1",DNg02:17,"steer,←damping,←saccade,←yaw,←loom,→lift"
18004,18854,18854,T4c,L,31,3,7,T4c_L,1060,0,2,0,1,0.0,11.0,,VS:2,climb
18005,18855,18855,LPi_v,R,14,1,6,LPi_v_R,233,55,18,54,18,302.0,110.0,T4d:55,DNg02:18,"descend,→lift"
18006,18856,18856,T4c,L,39,4,7,T4c_L,1061,0,4,0,4,0.0,16.0,,VS:4,climb
18007,18857,18857,T4a,R,46,5,6,T4a_R,1106,0,1,0,0,0.0,5.0,,HS:1,yaw
18008,18858,18858,T4c,R,9,1,1,T4c_R,1118,0,13,0,13,0.0,75.0,,VS:13,climb
18009,18859,18859,R1-R6,R,0,0,0,R1-R6_R,2244,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18010,18860,18860,T4a,L,25,3,1,T4a_L,1055,0,2,0,0,0.0,17.0,,HS:2,yaw
18011,18861,18861,LPLC2,L,42,5,2,LPLC2_L,495,0,22,0,22,0.0,137.0,,PVLP:22,loom
18012,18862,18862,R1-R6,R,18,2,2,R1-R6_R,2245,0,0,0,0,0.0,0.0,,,brightness
18013,18863,18863,T4a,R,6,0,6,T4a_R,1107,0,1,0,0,0.0,16.0,,HS:1,yaw
18014,18864,18864,LPi_v,L,28,3,4,LPi_v_L,216,52,20,47,20,262.0,166.0,T4d:52,"DNg02:18,VS:2","descend,→lift,→climb"
18015,18865,18865,PVLP,R,24,3,0,PVLP_R,438,48,10,48,8,243.0,44.0,"LPLC2:19,LC4:16,PVLP_inh:13","LAL_inh:8,DNp03:2","loom,←saccade,→saccade,→steer"
18016,18866,18866,DNg02,L,12,1,4,DNg02_L,337,59,0,53,0,565.0,0.0,"LAL_inh:26,haltere:17,LPi_v:11,VS:3",,"lift,←yaw,←steer,←damping,←descend,←climb"
18017,18867,18867,R1-R6,R,23,2,7,R1-R6_R,2246,0,0,0,0,0.0,0.0,,,brightness
18018,18868,18868,LAL_inh,L,44,5,4,LAL_inh_L,286,30,22,28,22,99.0,366.0,"PVLP:18,haltere:11,HS:1",DNg02:22,"steer,←loom,←yaw,←damping,→lift"
18019,18869,18869,R1-R6,L,18,2,2,R1-R6_L,2137,0,0,0,0,0.0,0.0,,,brightness
18020,18870,18870,T4a,L,0,0,0,T4a_L,1056,0,1,0,0,0.0,15.0,,HS:1,yaw
18021,18871,18871,PVLP,L,33,4,1,PVLP_L,387,49,12,49,11,259.0,32.0,"LPLC2:23,LC4:14,PVLP_inh:11,R1-R6:1","LAL_inh:11,DNp03:1","loom,←saccade,←brightness,→saccade,→steer"
18022,18872,18872,T4a,R,7,0,7,T4a_R,1108,0,1,0,0,0.0,17.0,,HS:1,yaw
18023,18873,18873,T4d,R,28,3,4,T4d_R,1035,0,10,0,10,0.0,53.0,,LPi_v:10,descend
18024,18874,18874,T4d,L,1,0,1,T4d_L,1081,0,11,0,11,0.0,58.0,,LPi_v:11,descend
18025,18875,18875,T4d,L,6,0,6,T4d_L,1082,0,5,0,5,0.0,35.0,,LPi_v:5,descend
18026,18876,18876,PVLP,L,31,3,7,PVLP_L,388,35,6,33,6,204.0,10.0,"LPLC2:28,LC4:7",LAL_inh:6,"loom,→steer"
18027,18877,18877,PVLP,L,26,3,2,PVLP_L,389,44,9,42,8,221.0,45.0,"LPLC2:30,LC4:9,PVLP_inh:5","LAL_inh:8,DNp03:1","loom,←saccade,→saccade,→steer"
18028,18878,18878,LPi_h,R,24,3,0,LPi_h_R,235,27,2,26,0,133.0,17.0,T4b:27,HS:2,yaw
18029,18879,18879,LC4,R,32,4,0,LC4_R,296,0,18,0,17,0.0,91.0,,"PVLP:17,DNp01:1","loom,→escape"
18030,18880,18880,haltere,L,24,3,0,haltere_L,355,0,32,0,31,0.0,143.0,,"LAL_inh:17,DNg02:15","damping,→lift,→steer"
18031,18881,18881,LPi_h,R,9,1,1,LPi_h_R,236,39,3,35,0,201.0,22.0,T4b:39,HS:3,yaw
18032,18882,18882,T4b,R,18,2,2,T4b_R,1116,0,4,0,4,0.0,24.0,,LPi_h:4,yaw
18033,18883,18883,T4c,R,30,3,6,T4c_R,1119,0,4,0,4,0.0,22.0,,VS:4,climb
18034,18884,18884,R1-R6,R,28,3,4,R1-R6_R,2247,0,0,0,0,0.0,0.0,,,brightness
18035,18885,18885,R1-R6,R,46,5,6,R1-R6_R,2248,0,0,0,0,0.0,0.0,,,brightness
18036,18886,18886,LPLC2,L,22,2,6,LPLC2_L,496,0,26,0,26,0.0,184.0,,PVLP:26,loom
18037,18887,18887,T4a,R,46,5,6,T4a_R,1109,0,1,0,0,0.0,8.0,,HS:1,yaw
18038,18888,18888,haltere,R,6,0,6,haltere_R,383,0,30,0,29,0.0,147.0,,"DNg02:20,LAL_inh:10","damping,→lift,→steer"
18039,18889,18889,LPi_h,L,33,4,1,LPi_h_L,212,36,1,34,0,183.0,11.0,T4b:36,HS:1,yaw
18040,18890,18890,LPLC2,R,10,1,2,LPLC2_R,534,0,18,0,16,0.0,115.0,,"PVLP:17,DNp01:1","loom,→escape"
18041,18891,18891,T4d,R,21,2,5,T4d_R,1036,0,9,0,9,0.0,37.0,,LPi_v:9,descend
18042,18892,18892,T4a,R,33,4,1,T4a_R,1110,0,2,0,0,0.0,10.0,,HS:2,yaw
18043,18893,18893,PVLP,L,7,0,7,PVLP_L,390,41,3,40,3,203.0,5.0,"LPLC2:26,R1-R6:11,LC4:4",LAL_inh:3,"loom,←brightness,→steer"
18044,18894,18894,T4c,R,33,4,1,T4c_R,1120,0,7,0,6,0.0,32.0,,VS:7,climb
18045,18895,18895,T4b,L,15,1,7,T4b_L,1075,0,10,0,10,0.0,62.0,,LPi_h:10,yaw
18046,18896,18896,T4b,R,46,5,6,T4b_R,1117,0,7,0,7,0.0,33.0,,LPi_h:7,yaw
18047,18897,18897,T4d,L,31,3,7,T4d_L,1083,0,7,0,7,0.0,30.0,,LPi_v:7,descend
18048,18898,18898,LPLC2,R,10,1,2,LPLC2_R,535,0,22,0,22,0.0,145.0,,PVLP:22,loom
18049,18899,18899,T4b,L,42,5,2,T4b_L,1076,0,7,0,7,0.0,32.0,,LPi_h:7,yaw
18050,18900,18900,LPi_h,L,33,4,1,LPi_h_L,213,47,2,45,0,257.0,10.0,T4b:47,HS:2,yaw
18051,18901,18901,R1-R6,L,31,3,7,R1-R6_L,2138,0,0,0,0,0.0,0.0,,,brightness
18052,18902,18902,R1-R6,L,5,0,5,R1-R6_L,2139,0,2,0,2,0.0,3.0,,PVLP:2,"brightness,→loom"
18053,18903,18903,R1-R6,L,23,2,7,R1-R6_L,2140,0,0,0,0,0.0,0.0,,,brightness
18054,18904,18904,T4a,R,47,5,7,T4a_R,1111,0,2,0,0,0.0,15.0,,HS:2,yaw
18055,18905,18905,R1-R6,R,39,4,7,R1-R6_R,2249,0,0,0,0,0.0,0.0,,,brightness
18056,18906,18906,R1-R6,L,4,0,4,R1-R6_L,2141,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18057,18907,18907,T4b,L,26,3,2,T4b_L,1077,0,9,0,9,0.0,55.0,,LPi_h:9,yaw
18058,18908,18908,T4d,L,10,1,2,T4d_L,1084,0,8,0,7,0.0,53.0,,LPi_v:8,descend
18059,18909,18909,T4d,L,32,4,0,T4d_L,1085,0,8,0,8,0.0,53.0,,LPi_v:8,descend
18060,18910,18910,R1-R6,L,44,5,4,R1-R6_L,2142,0,0,0,0,0.0,0.0,,,brightness
18061,18911,18911,T4a,L,40,5,0,T4a_L,1057,0,1,0,0,0.0,9.0,,HS:1,yaw
18062,18912,18912,LAL_inh,R,44,5,4,LAL_inh_R,289,43,23,41,23,187.0,355.0,"haltere:25,PVLP:17,HS:1",DNg02:23,"steer,←yaw,←loom,←damping,→lift"
18063,18913,18913,T4c,L,17,2,1,T4c_L,1062,0,7,0,7,0.0,36.0,,VS:7,climb
18064,18914,18914,T4c,L,34,4,2,T4c_L,1063,0,11,0,10,0.0,60.0,,VS:11,climb
18065,18915,18915,T4b,L,41,5,1,T4b_L,1078,0,8,0,8,0.0,47.0,,LPi_h:8,yaw
18066,18916,18916,R1-R6,R,2,0,2,R1-R6_R,2250,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18067,18917,18917,R1-R6,R,11,1,3,R1-R6_R,2251,0,0,0,0,0.0,0.0,,,brightness
18068,18918,18918,T4b,R,42,5,2,T4b_R,1118,0,6,0,6,0.0,29.0,,LPi_h:6,yaw
18069,18919,18919,LC4,L,0,0,0,LC4_L,265,0,10,0,9,0.0,56.0,,"PVLP:9,DNp01:1","loom,→escape"
18070,18920,18920,LC4,L,4,0,4,LC4_L,266,0,11,0,10,0.0,50.0,,PVLP:11,loom
18071,18921,18921,T4c,R,44,5,4,T4c_R,1121,0,4,0,4,0.0,19.0,,VS:4,climb
18072,18922,18922,T4c,L,7,0,7,T4c_L,1064,0,6,0,6,0.0,33.0,,VS:6,climb
18073,18923,18923,T4a,R,11,1,3,T4a_R,1112,0,1,0,0,0.0,12.0,,HS:1,yaw
18074,18924,18924,T4b,L,10,1,2,T4b_L,1079,0,8,0,8,0.0,48.0,,LPi_h:8,yaw
18075,18925,18925,PVLP,R,33,4,1,PVLP_R,439,53,9,53,8,286.0,27.0,"LPLC2:30,LC4:13,PVLP_inh:9,R1-R6:1","LAL_inh:8,DNp03:1","loom,←saccade,←brightness,→saccade,→steer"
18076,18926,18926,T4d,R,3,0,3,T4d_R,1037,0,8,0,7,0.0,47.0,,LPi_v:8,descend
18077,18927,18927,T4c,L,27,3,3,T4c_L,1065,0,6,0,6,0.0,26.0,,VS:6,climb
18078,18928,18928,R1-R6,L,44,5,4,R1-R6_L,2143,0,0,0,0,0.0,0.0,,,brightness
18079,18929,18929,T4d,L,18,2,2,T4d_L,1086,0,7,0,6,0.0,32.0,,LPi_v:7,descend
18080,18930,18930,LPi_h,L,9,1,1,LPi_h_L,214,35,2,33,0,176.0,20.0,T4b:35,HS:2,yaw
18081,18931,18931,DNg02,L,0,0,0,DNg02_L,338,67,0,62,0,661.0,0.0,"VS:26,LAL_inh:19,LPi_v:11,haltere:8",,"lift,←yaw,←climb,←steer,←descend,←damping"
18082,18932,18932,R1-R6,R,35,4,3,R1-R6_R,2252,0,0,0,0,0.0,0.0,,,brightness
18083,18933,18933,R1-R6,R,17,2,1,R1-R6_R,2253,0,0,0,0,0.0,0.0,,,brightness
18084,18934,18934,R1-R6,R,36,4,4,R1-R6_R,2254,0,0,0,0,0.0,0.0,,,brightness
18085,18935,18935,T4c,R,9,1,1,T4c_R,1122,0,16,0,16,0.0,87.0,,VS:16,climb
18086,18936,18936,LPLC2,R,38,4,6,LPLC2_R,536,0,18,0,17,0.0,110.0,,PVLP:18,loom
18087,18937,18937,T4b,L,16,2,0,T4b_L,1080,0,10,0,9,0.0,48.0,,LPi_h:10,yaw
18088,18938,18938,R1-R6,L,32,4,0,R1-R6_L,2144,0,0,0,0,0.0,0.0,,,brightness
18089,18939,18939,T4a,L,12,1,4,T4a_L,1058,0,2,0,0,0.0,14.0,,HS:2,yaw
18090,18940,18940,R1-R6,L,38,4,6,R1-R6_L,2145,0,0,0,0,0.0,0.0,,,brightness
18091,18941,18941,T4c,L,38,4,6,T4c_L,1066,0,5,0,5,0.0,26.0,,VS:5,climb
18092,18942,18942,T4d,R,37,4,5,T4d_R,1038,0,4,0,4,0.0,21.0,,LPi_v:4,descend
18093,18943,18943,R1-R6,L,1,0,1,R1-R6_L,2146,0,3,0,3,0.0,3.0,,PVLP:3,"brightness,→loom"
18094,18944,18944,R1-R6,L,11,1,3,R1-R6_L,2147,0,0,0,0,0.0,0.0,,,brightness
18095,18945,18945,LC4,L,12,1,4,LC4_L,267,0,13,0,13,0.0,65.0,,PVLP:13,loom
18096,18946,18946,T4d,L,16,2,0,T4d_L,1087,0,8,0,8,0.0,41.0,,LPi_v:8,descend
18097,18947,18947,T4b,R,47,5,7,T4b_R,1119,0,4,0,3,0.0,20.0,,LPi_h:4,yaw
18098,18948,18948,T4b,R,17,2,1,T4b_R,1120,0,3,0,3,0.0,15.0,,LPi_h:3,yaw
18099,18949,18949,LC4,L,28,3,4,LC4_L,268,0,13,0,13,0.0,73.0,,PVLP:13,loom
18100,18950,18950,R1-R6,L,46,5,6,R1-R6_L,2148,0,0,0,0,0.0,0.0,,,brightness
18101,18951,18951,DNg02,R,35,4,3,DNg02_R,335,58,0,56,0,509.0,0.0,"haltere:22,LAL_inh:20,LPi_v:9,VS:6",,"lift,←yaw,←climb,←descend,←steer,←damping"
18102,18952,18952,LPLC2,L,2,0,2,LPLC2_L,497,0,22,0,20,0.0,124.0,,"PVLP:21,DNp01:1","loom,→escape"
18103,18953,18953,T4d,L,9,1,1,T4d_L,1088,0,10,0,10,0.0,44.0,,LPi_v:10,descend
18104,18954,18954,T4a,L,47,5,7,T4a_L,1059,0,2,0,0,0.0,12.0,,HS:2,yaw
18105,18955,18955,LPLC2,L,26,3,2,LPLC2_L,498,0,25,0,22,0.0,153.0,,"PVLP:24,DNp01:1","loom,→escape"
18106,18956,18956,LPi_v,R,43,5,3,LPi_v_R,234,42,16,41,16,234.0,136.0,T4d:42,DNg02:16,"descend,→lift"
18107,18957,18957,R1-R6,L,7,0,7,R1-R6_L,2149,0,4,0,4,0.0,4.0,,PVLP:4,"brightness,→loom"
18108,18958,18958,T4b,L,18,2,2,T4b_L,1081,0,6,0,6,0.0,24.0,,LPi_h:6,yaw
18109,18959,18959,T4a,L,20,2,4,T4a_L,1060,0,1,0,0,0.0,8.0,,HS:1,yaw
18110,18960,18960,T4b,R,5,0,5,T4b_R,1121,0,6,0,6,0.0,30.0,,LPi_h:6,yaw
18111,18961,18961,T4d,L,27,3,3,T4d_L,1089,0,9,0,8,0.0,45.0,,LPi_v:9,descend
18112,18962,18962,R1-R6,L,47,5,7,R1-R6_L,2150,0,0,0,0,0.0,0.0,,,brightness
18113,18963,18963,PVLP,R,36,4,4,PVLP_R,440,47,12,46,12,252.0,27.0,"LPLC2:31,LC4:15,PVLP_inh:1",LAL_inh:12,"loom,←saccade,→steer"
18114,18964,18964,T4b,L,34,4,2,T4b_L,1082,0,9,0,9,0.0,51.0,,LPi_h:9,yaw
18115,18965,18965,T4c,R,12,1,4,T4c_R,1123,0,5,0,4,0.0,26.0,,VS:5,climb
18116,18966,18966,haltere,R,6,0,6,haltere_R,384,0,32,0,31,0.0,155.0,,"DNg02:22,LAL_inh:10","damping,→lift,→steer"
18117,18967,18967,R1-R6,L,47,5,7,R1-R6_L,2151,0,0,0,0,0.0,0.0,,,brightness
18118,18968,18968,T4d,R,44,5,4,T4d_R,1039,0,10,0,9,0.0,51.0,,LPi_v:10,descend
18119,18969,18969,T4b,L,23,2,7,T4b_L,1083,0,6,0,6,0.0,35.0,,LPi_h:6,yaw
18120,18970,18970,R1-R6,R,41,5,1,R1-R6_R,2255,0,0,0,0,0.0,0.0,,,brightness
18121,18971,18971,T4a,L,0,0,0,T4a_L,1061,0,2,0,0,0.0,19.0,,HS:2,yaw
18122,18972,18972,DNg02,L,19,2,3,DNg02_L,339,53,0,51,0,511.0,0.0,"LAL_inh:21,haltere:18,LPi_v:10,VS:4",,"lift,←descend,←climb,←steer,←damping"
18123,18973,18973,T4c,R,15,1,7,T4c_R,1124,0,5,0,5,0.0,21.0,,VS:5,climb
18124,18974,18974,T4b,R,44,5,4,T4b_R,1122,0,11,0,11,0.0,62.0,,LPi_h:11,yaw
18125,18975,18975,T4a,R,9,1,1,T4a_R,1113,0,2,0,0,0.0,15.0,,HS:2,yaw
18126,18976,18976,R1-R6,R,19,2,3,R1-R6_R,2256,0,0,0,0,0.0,0.0,,,brightness
18127,18977,18977,haltere,L,45,5,5,haltere_L,356,0,26,0,24,0.0,128.0,,"LAL_inh:13,DNg02:13","damping,→steer,→lift"
18128,18978,18978,T4d,R,28,3,4,T4d_R,1040,0,10,0,10,0.0,44.0,,LPi_v:10,descend
18129,18979,18979,T4c,R,3,0,3,T4c_R,1125,0,7,0,7,0.0,36.0,,VS:7,climb
18130,18980,18980,T4d,R,15,1,7,T4d_R,1041,0,8,0,6,0.0,34.0,,LPi_v:8,descend
18131,18981,18981,T4a,L,10,1,2,T4a_L,1062,0,2,0,0,0.0,13.0,,HS:2,yaw
18132,18982,18982,LC4,L,40,5,0,LC4_L,269,0,13,0,13,0.0,72.0,,PVLP:13,loom
18133,18983,18983,T4b,L,46,5,6,T4b_L,1084,0,8,0,7,0.0,49.0,,LPi_h:8,yaw
18134,18984,18984,R1-R6,R,18,2,2,R1-R6_R,2257,0,0,0,0,0.0,0.0,,,brightness
18135,18985,18985,R1-R6,R,42,5,2,R1-R6_R,2258,0,0,0,0,0.0,0.0,,,brightness
18136,18986,18986,T4a,L,20,2,4,T4a_L,1063,0,1,0,0,0.0,8.0,,HS:1,yaw
18137,18987,18987,T4d,R,23,2,7,T4d_R,1042,0,9,0,9,0.0,44.0,,LPi_v:9,descend
18138,18988,18988,PVLP,L,28,3,4,PVLP_L,391,54,9,53,9,309.0,21.0,"LPLC2:33,LC4:21",LAL_inh:9,"loom,→steer"
18139,18989,18989,T4a,R,43,5,3,T4a_R,1114,0,2,0,0,0.0,12.0,,HS:2,yaw
18140,18990,18990,R1-R6,L,40,5,0,R1-R6_L,2152,0,0,0,0,0.0,0.0,,,brightness
18141,18991,18991,T4d,R,43,5,3,T4d_R,1043,0,11,0,11,0.0,72.0,,LPi_v:11,descend
18142,18992,18992,R1-R6,R,0,0,0,R1-R6_R,2259,0,0,0,0,0.0,0.0,,,brightness
18143,18993,18993,T4c,R,29,3,5,T4c_R,1126,0,5,0,5,0.0,20.0,,VS:5,climb
18144,18994,18994,T4d,L,10,1,2,T4d_L,1090,0,7,0,7,0.0,36.0,,LPi_v:7,descend
18145,18995,18995,PVLP,L,38,4,6,PVLP_L,392,45,11,42,10,257.0,22.0,"LPLC2:40,LC4:4,PVLP_inh:1",LAL_inh:11,"loom,←saccade,→steer"
18146,18996,18996,R1-R6,L,2,0,2,R1-R6_L,2153,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18147,18997,18997,PVLP,L,31,3,7,PVLP_L,393,36,6,35,6,186.0,10.0,"LPLC2:26,LC4:7,R1-R6:3",LAL_inh:6,"loom,←brightness,→steer"
18148,18998,18998,LPi_h,R,33,4,1,LPi_h_R,237,25,1,24,0,127.0,3.0,T4b:25,HS:1,yaw
18149,18999,18999,T4a,R,7,0,7,T4a_R,1115,0,1,0,0,0.0,22.0,,HS:1,yaw
18150,19000,19000,PVLP_inh,L,0,0,0,PVLP_inh_L,136,1,9,0,7,54.0,298.0,DNp03:1,"PVLP:7,DNp03:2","saccade,→loom"
18151,19001,19001,T4b,L,4,0,4,T4b_L,1085,0,6,0,6,0.0,35.0,,LPi_h:6,yaw
18152,19002,19002,T4a,L,2,0,2,T4a_L,1064,0,2,0,0,0.0,21.0,,HS:2,yaw
18153,19003,19003,T4a,L,13,1,5,T4a_L,1065,0,2,0,0,0.0,19.0,,HS:2,yaw
18154,19004,19004,T4d,L,35,4,3,T4d_L,1091,0,14,0,13,0.0,77.0,,LPi_v:14,descend
18155,19005,19005,T4a,L,11,1,3,T4a_L,1066,0,2,0,0,0.0,16.0,,HS:2,yaw
18156,19006,19006,T4d,L,25,3,1,T4d_L,1092,0,9,0,9,0.0,52.0,,LPi_v:9,descend
18157,19007,19007,T4a,L,8,1,0,T4a_L,1067,0,1,0,0,0.0,9.0,,HS:1,yaw
18158,19008,19008,LPLC2,R,0,0,0,LPLC2_R,537,0,14,0,13,0.0,96.0,,"PVLP:13,DNp01:1","loom,→escape"
18159,19009,19009,haltere,R,24,3,0,haltere_R,385,0,29,0,29,0.0,141.0,,"LAL_inh:19,DNg02:10","damping,→steer,→lift"
18160,19010,19010,T4b,R,21,2,5,T4b_R,1123,0,7,0,7,0.0,29.0,,LPi_h:7,yaw
18161,19011,19011,LC4,R,28,3,4,LC4_R,297,0,18,0,18,0.0,86.0,,PVLP:18,loom
18162,19012,19012,LC4,R,12,1,4,LC4_R,298,0,17,0,17,0.0,84.0,,PVLP:17,loom
18163,19013,19013,R1-R6,L,7,0,7,R1-R6_L,2154,0,4,0,4,0.0,4.0,,PVLP:4,"brightness,→loom"
18164,19014,19014,T4d,R,26,3,2,T4d_R,1044,0,8,0,8,0.0,41.0,,LPi_v:8,descend
18165,19015,19015,R1-R6,L,25,3,1,R1-R6_L,2155,0,0,0,0,0.0,0.0,,,brightness
18166,19016,19016,T4d,R,37,4,5,T4d_R,1045,0,8,0,8,0.0,37.0,,LPi_v:8,descend
18167,19017,19017,T4a,L,4,0,4,T4a_L,1068,0,1,0,0,0.0,13.0,,HS:1,yaw
18168,19018,19018,T4b,R,23,2,7,T4b_R,1124,0,7,0,7,0.0,39.0,,LPi_h:7,yaw
18169,19019,19019,LAL_inh,R,0,0,0,LAL_inh_R,290,24,18,19,18,266.0,252.0,"PVLP:11,haltere:10,HS:2,DNp03:1",DNg02:18,"steer,←yaw,←damping,←loom,←saccade,→lift"
18170,19020,19020,T4d,L,40,5,0,T4d_L,1093,0,8,0,8,0.0,46.0,,LPi_v:8,descend
18171,19021,19021,T4d,R,16,2,0,T4d_R,1046,0,10,0,9,0.0,46.0,,LPi_v:10,descend
18172,19022,19022,T4a,R,33,4,1,T4a_R,1116,0,2,0,0,0.0,11.0,,HS:2,yaw
18173,19023,19023,R1-R6,R,6,0,6,R1-R6_R,2260,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18174,19024,19024,LPLC2,R,10,1,2,LPLC2_R,538,0,17,0,15,0.0,102.0,,"PVLP:16,DNp01:1","loom,→escape"
18175,19025,19025,LPLC2,L,2,0,2,LPLC2_L,499,0,17,0,16,0.0,113.0,,"PVLP:16,DNp01:1","loom,→escape"
18176,19026,19026,R1-R6,R,19,2,3,R1-R6_R,2261,0,0,0,0,0.0,0.0,,,brightness
18177,19027,19027,R1-R6,R,42,5,2,R1-R6_R,2262,0,0,0,0,0.0,0.0,,,brightness
18178,19028,19028,T4d,R,11,1,3,T4d_R,1047,0,11,0,11,0.0,51.0,,LPi_v:11,descend
18179,19029,19029,DNg02,R,3,0,3,DNg02_R,336,55,0,50,0,481.0,0.0,"haltere:22,LAL_inh:17,LPi_v:11,VS:4",,"lift,←damping,←yaw,←steer,←climb,←descend"
18180,19030,19030,haltere,R,18,2,2,haltere_R,386,0,26,0,26,0.0,119.0,,"DNg02:13,LAL_inh:13","damping,→lift,→steer"
18181,19031,19031,R1-R6,L,0,0,0,R1-R6_L,2156,0,0,0,0,0.0,0.0,,,brightness
18182,19032,19032,T4b,L,17,2,1,T4b_L,1086,0,10,0,10,0.0,62.0,,LPi_h:10,yaw
18183,19033,19033,LAL_inh,R,0,0,0,LAL_inh_R,291,22,17,18,15,327.0,259.0,"PVLP:10,haltere:9,HS:2,DNp03:1",DNg02:17,"steer,←yaw,←loom,←saccade,←damping,→lift"
18184,19034,19034,VS,R,40,5,0,VS_R,133,57,27,55,26,300.0,259.0,"T4c:53,LPi_v:4",DNg02:27,"climb,←descend,→lift"
18185,19035,19035,LAL_inh,R,20,2,4,LAL_inh_R,292,36,22,35,22,152.0,351.0,"haltere:18,PVLP:17,HS:1",DNg02:22,"steer,←yaw,←damping,←loom,→lift"
18186,19036,19036,T4d,L,38,4,6,T4d_L,1094,0,11,0,10,0.0,58.0,,LPi_v:11,descend
18187,19037,19037,R1-R6,L,29,3,5,R1-R6_L,2157,0,1,0,1,0.0,1.0,,PVLP:1,"brightness,→loom"
18188,19038,19038,T4d,R,9,1,1,T4d_R,1048,0,12,0,10,0.0,58.0,,LPi_v:12,descend
18189,19039,19039,T4c,L,29,3,5,T4c_L,1067,0,8,0,7,0.0,46.0,,VS:8,climb
18190,19040,19040,LPLC2,L,4,0,4,LPLC2_L,500,0,27,0,24,0.0,180.0,,"PVLP:26,DNp01:1","loom,→escape"
18191,19041,19041,LPLC2,R,18,2,2,LPLC2_R,539,0,23,0,23,0.0,150.0,,PVLP:23,loom
18192,19042,19042,VS,L,40,5,0,VS_L,130,72,29,69,28,373.0,271.0,"T4c:63,LPi_v:9",DNg02:29,"climb,←descend,→lift"
18193,19043,19043,T4d,L,40,5,0,T4d_L,1095,0,8,0,7,0.0,44.0,,LPi_v:8,descend
